gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG000003570,,73.48,0.2712,0.2553,0.6466,0.07673951374525623,0.18779359398126402
ENSG000001728,,702.76,0.2424,0.4717,4.7092,0.10962498633000228,0.18829272733502989
ENSG000001827,,17.52,-0.3271,0.2931,-3.3722,0.10701067260442088,0.18847707296917282
ENSG000000235,,885.49,0.6432,0.1971,1.6622,0.170433201879996,0.18848950026379893
ENSG000000632,,3.39,0.4589,0.1112,0.9802,0.14908974876824777,0.18873339006157988
ENSG000000602,,52.09,-0.2766,0.4608,-1.2538,0.15116195818822653,0.18896200588990056
ENSG000002616,,315.23,0.2005,0.1591,0.427,0.09141654911451769,0.18952861135795196
ENSG000002319,RB1,3419.89,-0.1675,0.05,-2.3513,0.0968921611641681,0.18955311204762448
ENSG000000138,,246.11,-0.0966,0.2986,-0.2696,0.17984814840919916,0.1904894697081882
ENSG000001980,,18.33,0.1221,0.4112,0.2525,0.10475825953849804,0.19072614560646542
ENSG000000733,,28.58,0.1225,0.3628,1.0606,0.14588924648328727,0.19138776993480736
ENSG000003183,,315.33,-0.3311,0.1088,-0.7697,0.08346929518195723,0.19194972004928793
ENSG000003122,,186.23,-0.1837,0.1782,-1.2518,0.08453261529357237,0.192347444221036
ENSG000000870,,144.94,0.6031,0.2971,9.7854,0.14060580407652679,0.19249271908236962
ENSG000003111,,835.43,-0.3485,0.4293,-0.7399,0.08478062372975437,0.19255850979751712
ENSG000001661,,21.42,0.3951,0.1767,2.1923,0.1142946811423835,0.19305931297795614
ENSG000000339,,210.32,0.1239,0.2382,0.8895,0.17183455691691618,0.19619571588200152
ENSG000002278,,82.11,-0.3446,0.4292,-2.4288,0.10150385830353548,0.19680111127209518
ENSG000003501,,2279.39,0.3542,0.2557,0.9945,0.08159163038692696,0.19756717515273903
ENSG000000111,,2332.11,-0.5756,0.2588,-4.0583,0.1896963648501283,0.1980958023120278
ENSG000003847,,1353.7,0.3273,0.0635,0.7959,0.07798283298998332,0.1989443195322092
ENSG000002212,,961.66,0.1814,0.1649,0.6831,0.10401029772814074,0.198992693867323
ENSG000000042,,3.25,0.0514,0.1381,0.1949,0.19526693519105398,0.1991252562108291
ENSG000001872,,27.05,-0.0645,0.1369,-0.9538,0.11197297048699328,0.1994190322806671
ENSG000000147,,376.13,-0.3711,0.2237,-2.4493,0.18717860898849026,0.19948100759229917
ENSG000000151,,70.22,0.0751,0.1818,0.6737,0.18691196479057592,0.19956380048957076
ENSG000000667,,419.59,-0.0765,0.1793,-0.2844,0.1559262521738315,0.1999133351501293
ENSG000001154,,492.02,-0.3969,0.4947,-2.1196,0.13523982798472256,0.2003476431797992
ENSG000000114,,138.39,0.739,0.2349,11.4669,0.19169927116163443,0.20037234318924738
ENSG000004025,,1344.58,-0.2036,0.4544,-0.6383,0.07660290835821015,0.20101296234118213
ENSG000002943,,50.63,0.1921,0.2678,0.4386,0.09137144056141477,0.20173503524155384
ENSG000002700,,1281.45,0.3987,0.3168,3.1869,0.09597569669611294,0.20206833864699508
ENSG000001877,,4758.87,-0.1687,0.0637,-0.3959,0.11346050152476905,0.2022752636706188
ENSG000000179,,1017.58,-0.0794,0.3145,-0.1658,0.18690953482707728,0.20231413113084323
ENSG000003725,,2249.08,-0.1866,0.3157,-0.4069,0.08107491614729878,0.20294751949769946
ENSG000001754,,1239.33,-0.5492,0.2707,-5.3681,0.11790631182028422,0.20385054477457415
ENSG000000046,,4836.01,-0.216,0.1908,-0.5855,0.20022093578866607,0.20429543286881655
ENSG000004167,,27.72,-0.0892,0.1083,-0.2222,0.07644400895028247,0.204944791326309
ENSG000002107,,383.43,-0.2702,0.1033,-0.8696,0.10959787033512702,0.20500769112610837
ENSG000003157,,64.57,-0.3712,0.2641,-2.3482,0.08963454482082778,0.2051989304899181
ENSG000001123,,532.21,0.1916,0.3383,1.8998,0.14003923126435214,0.20593313369645033
ENSG000002089,,204.95,-0.136,0.4695,-0.6062,0.1104431269411511,0.20597276242685134
ENSG000001825,,1290.54,0.0506,0.2236,0.258,0.1170414826884435,0.2059793878735927
ENSG000001275,,174.81,0.3639,0.1417,0.776,0.1339986812056707,0.2061036543212294
ENSG000000037,,437.75,0.0627,0.2272,0.144,0.20426755323351986,0.20781413196905252
ENSG000000370,,5077.05,-0.2319,0.1342,-0.5473,0.18132585610431318,0.20873691928259588
ENSG000003060,,47.03,-0.1187,0.4064,-0.2869,0.0929116613297033,0.20905369998659837
ENSG000004880,,99.32,0.2903,0.0996,1.0343,0.07102765800128108,0.2099435582374411
ENSG000001113,,231.39,0.261,0.2255,1.6656,0.14331003627561067,0.2102392221271827
ENSG000003084,,127.98,-0.3352,0.2645,-2.1808,0.09325486978537079,0.21063484308999847
ENSG000003933,,1246.27,0.2663,0.0694,0.5364,0.0816316498513383,0.21091199784045192
ENSG000000582,,692.95,-0.1246,0.2151,-0.5591,0.17010688201207602,0.21125837742651907
ENSG000000010,,17758.1,0.1628,0.4181,0.3531,0.21087784060735215,0.21194140793218616
ENSG000002303,,108.77,-0.1152,0.4437,-0.6194,0.10880739023006558,0.2121985571546242
ENSG000002018,,5490.14,-0.6012,0.4708,-3.2697,0.11580488934740774,0.2123943254048459
ENSG000000408,,6.97,-0.0427,0.1324,-0.2668,0.18288765089655268,0.21302067821672963
ENSG000003370,,746.08,0.0393,0.3745,0.2025,0.08985791800004683,0.21322100187391047
ENSG000000374,,92.16,0.2878,0.1764,1.0284,0.1852233308309379,0.2134581802398874
ENSG000000343,,586.84,0.0735,0.1811,0.6645,0.18705683602638035,0.2138987303851722
ENSG000003744,,42.76,0.0504,0.4265,0.8225,0.08539769213508108,0.21428360950116765
ENSG000000799,,7.26,0.0085,0.4565,0.0231,0.16055781076317022,0.21481255602767158
ENSG000001018,,1510.84,-0.1452,0.4428,-0.3127,0.14997702415154468,0.21481323979828634
ENSG000002206,,810.58,0.1417,0.1513,0.4277,0.11240471127794882,0.21488821665927707
ENSG000001866,,94.76,-0.4987,0.3921,-1.0719,0.12223419285452608,0.21743349297474882
ENSG000000415,,949.22,0.0997,0.2082,0.2658,0.18633347634440733,0.21782014602568803
ENSG000001429,,903.1,-0.0664,0.2068,-0.3435,0.1363853929336768,0.21822383133329365
ENSG000003630,,966.61,-0.1898,0.2701,-0.4002,0.08845574068553652,0.21824579907023334
ENSG000001663,,110.72,-0.6366,0.2145,-2.2814,0.12952660990035236,0.21895362086981177
ENSG000004127,,712.08,-0.2642,0.1545,-0.8177,0.08227189067620644,0.2191509934259936
ENSG000004329,,729.25,0.5098,0.4155,2.4238,0.08022429180102997,0.2199473002928963
ENSG000002641,,11.18,0.5428,0.0514,1.437,0.10564284887024189,0.22022099926904246
ENSG000000752,,212.85,-0.4055,0.3424,-4.383,0.16810254980518002,0.22175322924978266
ENSG000000136,,15994.38,0.465,0.4972,4.0926,0.2106455976355367,0.2229434417184184
ENSG000001128,,902.73,-0.2263,0.2961,-2.5461,0.15161063793047602,0.2230334008738978
ENSG000004240,,792.91,-0.0235,0.3274,-0.0501,0.08234649574578634,0.22310683006421514
ENSG000003045,,43.85,0.2144,0.3011,0.7547,0.09949941425661568,0.22313679622450175
ENSG000002595,,59.74,0.2545,0.3919,0.5433,0.10848125756641569,0.22399651267158735
ENSG000000741,,300.52,-0.5523,0.1477,-1.2443,0.1707545509961964,0.22481869689595207
ENSG000000090,,1.8,0.154,0.1157,0.764,0.21675771132198496,0.2250857736865657
ENSG000000964,,110.93,0.2127,0.3188,0.8607,0.16012824018464022,0.22567479698196255
ENSG000000968,,47.65,0.5403,0.1788,1.2888,0.16051541528069124,0.2266312797472441
ENSG000004781,,6987.34,0.0837,0.3997,0.2514,0.07747806596373052,0.2266346371015213
ENSG000002129,,73.07,0.2146,0.0617,1.4197,0.121442615728375,0.22803402082091964
ENSG000003265,,226.95,0.1996,0.2906,1.3142,0.09793836538285594,0.22815662660878444
ENSG000001293,,1836.02,-0.0018,0.3595,-0.0297,0.14760681915758866,0.2281868187295698
ENSG000001900,,270.65,-0.0886,0.2808,-0.2915,0.12766663498230535,0.22871674358741
ENSG000003271,,14.26,-0.0647,0.2187,-0.3245,0.0982088890488636,0.22901637608621014
ENSG000000150,,277.28,0.0891,0.0738,0.3556,0.21475939996247206,0.22924711523905092
ENSG000000609,,1036.34,-0.5336,0.4342,-1.65,0.18356290811990872,0.2300281957950282
ENSG000000654,,3164.55,-0.332,0.2571,-0.9803,0.18076991930090314,0.23059002664505324
ENSG000000299,,3.26,0.2439,0.0654,0.9414,0.20491603251599977,0.2309195916598355
ENSG000001109,,161.95,-0.1871,0.3431,-1.7274,0.1585980058380423,0.23240259553007048
ENSG000000637,,264.94,0.247,0.4533,1.7467,0.1838457268892978,0.23308972155230037
ENSG000002895,,11.36,0.1525,0.0665,0.7784,0.10671497186837553,0.23369188204305266
ENSG000001865,,481.82,0.3913,0.3594,5.0163,0.13178666863411026,0.2341752478735573
ENSG000000121,,4.18,0.2373,0.1908,0.5617,0.22349875435464428,0.2344144793989067
ENSG000001040,FGFR3,988.61,0.3141,0.1494,1.5977,0.16284657527909474,0.23449434426772944
ENSG000003149,,110.9,-0.0332,0.1981,-0.1522,0.10303713097510048,0.23556216135000896
ENSG000000486,,3.05,-0.4267,0.4763,-4.7525,0.19728830871706848,0.23559281653715888
ENSG000000375,,116.94,0.646,0.3461,1.9827,0.204446367065663,0.23564224258785574
ENSG000000523,,54.94,-0.1988,0.0898,-1.0707,0.19503023178915435,0.2366639914565788
ENSG000001972,,156.1,-0.8821,0.1228,-3.3797,0.13062396686929179,0.23762033958838646
ENSG000003103,,25.79,0.4948,0.1468,7.8749,0.10521847414182428,0.2385581505736356
ENSG000004488,,33.01,-0.1734,0.0942,-0.437,0.08516716671055635,0.23917337849403592
ENSG000002576,,37.53,-0.3336,0.2132,-1.8676,0.1164627488916321,0.2398491958152541
ENSG000002128,,1123.06,0.3343,0.4707,0.7113,0.12778295457384325,0.23990267041792143
ENSG000002814,,805.95,-0.0964,0.4008,-0.6179,0.11114782746710894,0.23999673062476032
ENSG000003520,,102.92,-0.665,0.272,-4.1083,0.09887115505365096,0.24002899880744125
ENSG000001831,,16.74,0.2125,0.3172,0.684,0.136227778318449,0.2401389663556031
ENSG000003263,,3926.52,-0.2714,0.1154,-0.6401,0.10319981190583605,0.240294151513149
ENSG000001232,,11.84,-0.4109,0.4539,-1.7024,0.1589650940226306,0.24057480823433286
ENSG000001457,,88.69,0.226,0.2392,3.316,0.14959765614755838,0.24079631715017788
ENSG000004349,,142.39,-0.2821,0.3999,-0.5705,0.08769670916230932,0.2413037710049276
ENSG000000905,,304.61,0.0573,0.4361,0.2993,0.17483691546621116,0.24202424145620413
ENSG000000743,,864.99,-0.1874,0.1374,-0.8961,0.18557460274504778,0.24445934302374617
ENSG000001483,,1359.16,0.5181,0.2045,3.3301,0.15148211302995818,0.24518694192647011
ENSG000001716,,148.5,-0.0272,0.3012,-0.0699,0.1432959914309344,0.2454781112285331
ENSG000004335,,480.61,0.1419,0.4719,2.4205,0.08967825665938012,0.24615363953688107
ENSG000001468,,1041.31,0.1184,0.3444,1.3289,0.15288884564479632,0.24682631691239162
ENSG000000699,,16.47,0.2772,0.1191,0.6642,0.19074826370580278,0.24698610371227714
ENSG000002416,,321.47,0.0814,0.3557,1.593,0.12376066608401104,0.24725224511642246
ENSG000001078,,557.06,-0.1284,0.3969,-0.4825,0.17143220447471808,0.2492099997955841
ENSG000000359,,296.57,0.0968,0.3246,1.0224,0.21724657248088042,0.24928790671564277
ENSG000004946,,20.59,0.312,0.3829,0.7681,0.08410167113160605,0.2504996440671934
ENSG000004575,,180.41,-0.2248,0.3869,-1.0746,0.08823432528563446,0.2506750927366734
ENSG000001873,,937.66,-0.0924,0.2749,-0.8414,0.14104969024984015,0.25136997879116
ENSG000002564,,15.58,0.0766,0.1103,0.3996,0.12261922045743845,0.2517764551055023
ENSG000000785,,2.26,0.1679,0.2541,0.7189,0.1899965092022845,0.2524447903094356
ENSG000004882,,26.42,0.4122,0.4156,0.8805,0.08546602296514749,0.2526543356203561
ENSG000002283,,80.58,0.3582,0.4127,1.4999,0.13105574342166748,0.25437001952329097
ENSG000003776,,84.19,0.1415,0.4055,0.6047,0.1008047848685576,0.25456591518281524
ENSG000000761,,489.5,-0.1727,0.2019,-0.3579,0.19274350721236844,0.2546382188625789
ENSG000000864,,2651.28,0.5388,0.3208,5.0297,0.1866839259143167,0.25519065577285266
ENSG000004182,,100.39,-0.1528,0.2242,-0.3974,0.09537380789802752,0.2563061223190822
ENSG000001237,,55.02,0.5033,0.2847,2.6389,0.16924759744289453,0.25646491921265985
ENSG000001379,,1666.63,-0.1817,0.2816,-0.8566,0.1622808243140237,0.2564852388554868
ENSG000001063,,33.31,0.3446,0.1057,0.7347,0.17779833856524874,0.25734274241371513
ENSG000000555,,541.17,0.1013,0.3891,0.7009,0.20973899393856588,0.2578376849345362
ENSG000001635,,59.41,-0.1004,0.3649,-0.4232,0.15415604962534146,0.25882982860433135
ENSG000000590,,6.39,-0.2568,0.3933,-1.3872,0.20866762451159182,0.25995303072836917
ENSG000003512,,10.38,-0.263,0.4942,-0.6503,0.10731866047401506,0.2602565637013781
ENSG000002010,,70.23,0.2813,0.497,2.3217,0.14210695983258237,0.2603932862628246
ENSG000000546,,25.22,-0.2391,0.4154,-2.3849,0.21285077095991378,0.26057623646279365
ENSG000003649,,363.62,0.2349,0.1445,0.5789,0.10561704526173599,0.2614488140265297
ENSG000003080,,260.71,-0.0746,0.3084,-0.1736,0.1158527770037645,0.26160645914962255
ENSG000000377,,259.7,0.2617,0.2947,3.0996,0.22655384852629123,0.2616678924321803
ENSG000003710,,3875.02,0.0118,0.1536,0.0245,0.10480398953958903,0.26190422776833794
ENSG000000536,,2461.71,0.0142,0.3155,0.146,0.21487117384913457,0.2620300020446277
ENSG000001974,,54.29,0.0584,0.1315,0.1384,0.14418946390615306,0.2624040418062498
ENSG000002890,,286.38,0.1149,0.3417,0.2921,0.12068846784624043,0.26406172191569277
ENSG000000049,,447.65,0.1031,0.1299,0.7039,0.258506252147812,0.26413934794212995
ENSG000004310,,98.1,-0.1394,0.1736,-0.8551,0.09690843467781107,0.26512653566180366
ENSG000003618,,50.78,-0.0852,0.488,-0.3024,0.10782367385194702,0.2655245060084125
ENSG000004750,,47.68,0.0293,0.2822,0.1526,0.09155173575124609,0.2662673709510437
ENSG000003475,,68.48,-0.2151,0.4175,-2.1881,0.11043437130871647,0.26636823579469987
ENSG000000818,,547.72,0.2669,0.2761,0.5905,0.19855240353709291,0.26730585563333176
ENSG000001394,,8.48,0.041,0.2598,0.2282,0.1686282108850954,0.267359969401514
ENSG000001248,,14.57,-0.231,0.4954,-0.4776,0.1758578813161925,0.26749566965386445
ENSG000003012,,1.64,0.3977,0.2249,1.8852,0.12019154144553867,0.2679114361599335
ENSG000000480,,51.84,0.3359,0.1962,2.0255,0.22476023765881947,0.26800668837927494
ENSG000004940,,7.11,-0.42,0.191,-1.0777,0.09010327971722831,0.2681920034411987
ENSG000001071,,532.64,-0.0141,0.3693,-0.0604,0.1855802367835554,0.2689491578673658
ENSG000003640,,76.65,0.1373,0.0776,0.4071,0.10888161603116575,0.2692461428849662
ENSG000000765,,596.05,0.3448,0.0925,1.2513,0.2036486411232774,0.26931995499681693
ENSG000000174,,554.54,0.1023,0.3288,0.3767,0.24935231090670196,0.26936784605532194
ENSG000001915,,87.16,-0.5403,0.0681,-1.2759,0.1498162860461033,0.2694002266667687
ENSG000004313,,3612.71,0.1484,0.1364,1.7674,0.09851507346853383,0.2696506578748298
ENSG000000559,,17.05,0.1183,0.3815,0.3102,0.21903836164205848,0.26966373285464684
ENSG000000835,,1846.15,-0.0104,0.0736,-0.0217,0.1993238589505738,0.26995044982877087
ENSG000004285,,128.79,-0.2337,0.3346,-0.6928,0.09929334629680364,0.2706883571404453
ENSG000001381,,188.32,0.2034,0.3397,0.9163,0.17128263629215135,0.27080107246881735
ENSG000004322,,102.69,-0.0322,0.422,-0.1135,0.09889083998231696,0.27089891302723124
ENSG000003686,,414.55,-0.2552,0.2652,-0.6415,0.10886044664665517,0.2710704663874057
ENSG000000937,,244.82,-0.3064,0.3587,-0.6559,0.1942329296955817,0.2713590202108154
ENSG000002251,,2144.56,-0.0383,0.2154,-0.1334,0.14083342765301232,0.27182095196422823
ENSG000003963,,15.09,0.0148,0.3426,0.0537,0.10490438634931132,0.27221009185079076
ENSG000000920,,4.02,0.0582,0.0851,0.1873,0.1961393497338716,0.27255280184363095
ENSG000000081,,2224.79,-0.0659,0.4994,-0.2511,0.2654732249976489,0.27483637487926615
ENSG000000376,,131.94,-0.2302,0.1296,-1.8749,0.23870080469897847,0.2756129208460031
ENSG000004794,,142.34,0.0793,0.3878,0.3005,0.09410796873755944,0.2758416022011487
ENSG000000027,,117.81,-0.3453,0.2732,-1.1534,0.2733839181137786,0.2765779171723234
ENSG000003981,,146.24,0.4088,0.3287,1.2548,0.10636413302716563,0.2768333214697312
ENSG000001169,,0.68,0.1784,0.1418,0.4178,0.18640541406811106,0.27713061416953866
ENSG000001527,,1.35,0.5654,0.3157,1.3819,0.16955799437013552,0.27750716373666906
ENSG000004935,,14.29,-0.1379,0.0604,-0.6007,0.0933011783572536,0.27760941019090674
ENSG000002021,,57.1,0.018,0.3111,0.0433,0.15118291933725425,0.277742857458354
ENSG000004956,,300.62,-0.4168,0.1655,-2.2784,0.09309599854301709,0.2779357398451144
ENSG000001861,,2076.01,-0.0403,0.1131,-0.1468,0.1571824716083735,0.2790998261436262
ENSG000000646,,2.71,-0.0818,0.1659,-0.2077,0.2196746779947074,0.2793414423653185
ENSG000000008,,265.39,0.2302,0.277,1.1127,0.27883758357760835,0.27999839132528576
ENSG000001641,,157.41,0.0073,0.3855,0.0154,0.166973873672554,0.2806452486727049
ENSG000000948,,1277.11,-0.2076,0.316,-0.6512,0.20026615471799614,0.28066988494259426
ENSG000001085,,207.21,0.1146,0.2881,0.2363,0.19275201041271228,0.2808732406520766
ENSG000000285,,17.58,0.6399,0.1841,1.6613,0.24989319486736472,0.2809191762819411
ENSG000000356,,17.39,-0.3008,0.4606,-2.7312,0.2452299582316788,0.28128282153168427
ENSG000001324,,2102.84,0.146,0.3551,1.36,0.18077595484072684,0.2816255483562685
ENSG000001993,,13.99,0.3567,0.2197,5.6463,0.15457215147476755,0.2823331998232976
ENSG000003768,,3127.19,0.3911,0.3156,0.9038,0.11211364833819615,0.2826866328875987
ENSG000000725,,15724.45,0.0513,0.1488,0.1533,0.21715533349106497,0.28406557957196965
ENSG000002114,,1090.99,-0.3007,0.0974,-0.9705,0.1517066155038984,0.28418633533559773
ENSG000001919,,69.31,-0.0504,0.4445,-0.117,0.15794637242176812,0.2842959360288529
ENSG000000717,,18.73,0.0343,0.2609,0.1509,0.21843824498868036,0.28477507654825657
ENSG000001333,,145.99,-0.064,0.2575,-0.2123,0.1825971310870993,0.28532437639347874
ENSG000003853,,156.7,0.3888,0.479,1.1903,0.11185994634632246,0.285671130006922
ENSG000001191,,315.27,0.0316,0.1045,0.1123,0.19129317420210723,0.28603919781908727
ENSG000000246,,28.9,-0.1004,0.3765,-0.2114,0.2578700035480086,0.28604296610406443
ENSG000004301,,13.28,-0.1271,0.4789,-0.7252,0.10470515686242154,0.2861259887366828
ENSG000003345,,165.92,-0.2894,0.0804,-0.8377,0.12104877617233867,0.28638634539901475
ENSG000000088,,74.94,0.0986,0.415,0.6456,0.2759225530681031,0.286411693752643
ENSG000001008,,10476.98,0.1906,0.1081,1.6293,0.20108348840604595,0.2873458414139365
ENSG000002902,,19.79,-0.1273,0.2407,-0.585,0.13118510392079863,0.28759222012491054
ENSG000000861,,455.63,0.0609,0.3221,0.4525,0.21068791703030143,0.2878694974639193
ENSG000003664,,22.57,0.0937,0.2632,0.3624,0.11624575268993798,0.28837422660043616
ENSG000004395,,199.42,0.2519,0.1027,1.2386,0.10424319888477751,0.28894179438329903
ENSG000001297,,6.19,0.2757,0.1179,0.7244,0.18683440629458303,0.28905957134313204
ENSG000003740,,105.33,-0.4044,0.3858,-0.971,0.11546977517788792,0.2896968140683255
ENSG000000970,,8233.05,-0.4292,0.2824,-1.7748,0.20509375372360994,0.2899065262299018
ENSG000000054,,330.5,0.1835,0.1525,1.8374,0.28384614834613653,0.29030272061443735
ENSG000000050,,463.41,-0.5289,0.2908,-1.8074,0.2846979688875555,0.29090836771484
ENSG000004248,,68.05,0.6589,0.4569,1.5195,0.10757870271386272,0.2919027186836164
ENSG000004430,,957.72,-0.1448,0.0982,-0.58,0.1051882848789717,0.2932139236657034
ENSG000004849,,106.97,-0.1686,0.1498,-0.4017,0.09972360006606873,0.2937573503387088
ENSG000001312,,189.26,0.2453,0.3229,0.9173,0.18923760254524824,0.29388236175763527
ENSG000001270,,18865.9,0.3708,0.2455,1.2232,0.19197550585923784,0.2942263888661702
ENSG000002046,,164.25,0.3363,0.4271,1.4017,0.15916753447981447,0.2942809084184986
ENSG000003891,,949.51,0.2079,0.1387,1.2537,0.11468124237867017,0.29453176559148814
ENSG000004669,,60.7,-0.2569,0.1605,-2.0598,0.10241312312679851,0.2948758915646632
ENSG000001076,,66.71,-0.1481,0.4724,-0.3842,0.20316003836420893,0.294932377330977
ENSG000000529,,12.03,0.0779,0.431,0.2555,0.2433524940335987,0.29565936241974067
ENSG000002374,,72.75,0.1505,0.0835,0.3235,0.1493484503194734,0.2956995299094022
ENSG000002297,,3749.8,0.1255,0.0889,0.4474,0.15196252587821513,0.29577173281211383
ENSG000001234,,1077.2,0.7739,0.0538,2.2133,0.1959787224916677,0.29670538224272114
ENSG000004156,,14.42,-0.0651,0.4893,-0.1501,0.11104638729189831,0.29746972330683086
ENSG000003750,,7117.45,-0.4422,0.2828,-1.9422,0.11890301767799338,0.29919291946040444
ENSG000001437,,1450.57,-0.0746,0.4527,-0.9647,0.18680084104503558,0.29944717858513137
ENSG000000604,,15.36,0.4067,0.1617,1.9863,0.23946477953446677,0.29963795730255577
ENSG000003821,,5.43,-0.12,0.3296,-0.3515,0.11776399227661849,0.2996567494457717
ENSG000001039,,255.33,0.0673,0.1696,0.1645,0.20849447495426054,0.3001283239308426
ENSG000004173,,86.32,-0.1453,0.3334,-0.4701,0.11183980484161238,0.3001815076394659
ENSG000000154,,21.69,0.0697,0.072,0.5537,0.2816006102352514,0.3008601126445465
ENSG000001546,,174.83,0.1406,0.1533,1.9866,0.18313537157176984,0.3009905174584074
ENSG000002176,,65.64,0.6269,0.0866,4.2081,0.15854153559161044,0.30137709932793344
ENSG000002246,,1069.0,0.0313,0.3658,0.065,0.15745295718984664,0.3037192425645207
ENSG000001943,,20.59,0.0807,0.1425,0.9639,0.1678789010828463,0.3037685821344233
ENSG000003825,,248.27,-0.201,0.1936,-3.9025,0.11977837988356099,0.30483644769672175
ENSG000000196,,316.31,0.1156,0.397,0.5619,0.2799875494540973,0.30509707750861415
ENSG000000181,,32.91,0.1877,0.3439,0.3823,0.28249883684734045,0.30618712953739996
