gene_id,gene_name,Control_1,Control_2,Control_3,Control_4,Treat_1,Treat_2,Treat_3,Treat_4
ENSMUSG000002451,,3,5,2,5,2,1,2,1
ENSMUSG000002452,,8,7,3,1,1,3,4,1
ENSMUSG000002453,,21,16,25,19,20,22,8,19
ENSMUSG000002454,,7,9,0,3,5,6,5,0
ENSMUSG000002455,,37,86,79,100,57,96,33,89
ENSMUSG000002456,,372,527,355,472,397,359,362,151
ENSMUSG000002457,,7,8,13,2,1,3,11,6
ENSMUSG000002458,,26,32,34,41,19,42,9,50
ENSMUSG000002459,,43,69,36,65,69,90,50,76
ENSMUSG000002460,,72,62,36,68,24,51,42,63
ENSMUSG000002461,,26,26,33,9,18,33,29,22
ENSMUSG000002462,,50,48,79,113,74,82,66,44
ENSMUSG000002463,,73,53,50,91,55,39,46,37
ENSMUSG000002464,,0,2,3,1,5,3,3,2
ENSMUSG000002465,,161,105,122,94,83,93,77,119
ENSMUSG000002466,,145,102,84,128,122,100,100,130
ENSMUSG000002467,,9,1,4,6,3,5,1,0
ENSMUSG000002468,,13,14,24,30,48,23,18,30
ENSMUSG000002469,,67,87,100,90,45,144,81,33
ENSMUSG000002470,,15,11,19,6,13,16,12,21
ENSMUSG000002471,,195,75,255,185,213,124,87,231
ENSMUSG000002472,,2823,2361,2869,1054,1364,2406,2594,2802
ENSMUSG000002473,,4,2,0,8,7,1,2,5
ENSMUSG000002474,,1,1,1,2,0,1,0,1
ENSMUSG000002475,,26,19,31,21,48,55,24,23
ENSMUSG000002476,,63,85,108,70,70,62,114,72
ENSMUSG000002477,,10,19,16,3,7,24,15,9
ENSMUSG000002478,,324,285,425,579,417,408,207,299
ENSMUSG000002479,,1,2,1,1,1,0,2,1
ENSMUSG000002480,,127,83,107,66,73,55,84,46
ENSMUSG000002481,,9,1,8,5,4,5,7,2
ENSMUSG000002482,,765,427,754,394,302,578,503,909
ENSMUSG000002483,,1385,575,1503,1189,1176,1008,1104,1145
ENSMUSG000002484,,6,3,3,4,4,4,8,5
ENSMUSG000002485,,7,5,6,2,4,9,7,7
ENSMUSG000002486,,158,94,61,84,111,111,137,186
ENSMUSG000002487,,13,2,1,8,15,7,14,13
ENSMUSG000002488,,25,17,14,6,28,19,26,21
ENSMUSG000002489,,30,12,22,19,16,29,14,26
ENSMUSG000002490,,0,0,1,0,0,0,0,1
ENSMUSG000002491,,21,33,21,9,22,14,37,29
ENSMUSG000002492,,2,1,15,1,6,5,2,1
ENSMUSG000002493,,8,8,5,7,16,9,4,7
ENSMUSG000002494,,210,210,514,191,507,324,411,492
ENSMUSG000002495,,0,2,2,4,1,3,1,1
ENSMUSG000002496,,75,68,86,101,122,111,79,51
ENSMUSG000002497,,15,19,8,9,11,10,10,13
ENSMUSG000002498,,18,15,23,10,18,8,11,19
ENSMUSG000002499,,102,104,85,130,19,96,88,97
ENSMUSG000002500,,38,38,23,36,47,40,26,40
ENSMUSG000002501,,72,83,47,50,54,45,56,44
ENSMUSG000002502,,118,127,159,108,70,213,139,124
ENSMUSG000002503,,8,15,7,7,12,12,6,1
ENSMUSG000002504,,2,8,4,1,7,8,8,2
ENSMUSG000002505,,1,1,0,2,3,1,1,6
ENSMUSG000002506,,3,8,2,7,2,1,3,0
ENSMUSG000002507,,7238,8771,4934,4144,6170,4951,9430,5728
ENSMUSG000002508,,213,344,340,330,230,328,307,148
ENSMUSG000002509,,3,0,2,2,2,1,1,1
ENSMUSG000002510,,5,2,0,2,1,2,1,1
ENSMUSG000002511,,58,54,55,56,37,31,38,40
ENSMUSG000002512,,73,42,67,61,40,54,32,45
ENSMUSG000002513,,25,49,71,58,61,47,60,41
ENSMUSG000002514,,6,9,9,9,7,22,13,11
ENSMUSG000002515,,10,22,13,12,13,17,16,9
ENSMUSG000002516,,41,43,61,27,71,47,43,33
ENSMUSG000002517,,20,32,36,7,18,23,21,29
ENSMUSG000002518,,0,0,1,0,0,1,2,0
ENSMUSG000002519,,13,10,16,15,14,15,20,6
ENSMUSG000002520,,2,1,4,1,5,3,2,2
ENSMUSG000002521,,24,64,22,19,31,27,39,23
ENSMUSG000002522,,12106,15329,3738,6249,6440,5488,4932,2141
ENSMUSG000002523,,40,16,65,51,43,39,94,40
ENSMUSG000002524,,4,12,14,23,13,11,17,13
ENSMUSG000002525,,93,73,153,132,111,171,120,99
ENSMUSG000002526,,37,87,53,34,39,53,38,41
ENSMUSG000002527,,33,38,43,31,45,48,70,38
ENSMUSG000002528,,58,66,43,88,70,32,59,69
ENSMUSG000002529,,765,1955,2061,802,1035,1281,1248,1821
ENSMUSG000002530,,2,2,5,1,4,1,1,0
ENSMUSG000002531,,91,31,36,39,47,86,58,60
ENSMUSG000002532,,4,3,1,2,3,3,3,3
ENSMUSG000002533,,90,39,70,69,37,76,34,45
ENSMUSG000002534,,2,3,5,4,4,2,9,1
ENSMUSG000002535,,6,3,9,7,8,9,12,5
ENSMUSG000002536,,7,18,16,9,16,9,12,6
ENSMUSG000002537,,127,198,124,135,122,99,150,186
ENSMUSG000002538,,156,117,63,134,149,119,121,205
ENSMUSG000002539,,4,0,3,0,3,1,0,0
ENSMUSG000002540,,30,24,43,32,35,15,17,10
ENSMUSG000002541,,4,13,7,2,6,7,6,4
ENSMUSG000002542,,3,1,3,2,0,0,1,1
ENSMUSG000002543,,7,7,14,12,18,15,5,11
ENSMUSG000002544,,13,10,14,8,4,13,6,11
ENSMUSG000002545,,4048,1958,1889,3711,2680,2963,2614,3295
ENSMUSG000002546,,49,54,41,36,55,63,47,21
ENSMUSG000002547,,1,1,1,1,4,0,2,0
ENSMUSG000002548,,16,11,11,6,8,11,6,6
ENSMUSG000002549,,154,141,191,242,228,126,104,177
ENSMUSG000002550,,694,1131,935,1116,1662,1303,1664,1672
ENSMUSG000002551,,0,0,2,0,2,0,0,1
ENSMUSG000002552,,0,0,0,1,0,0,0,0
ENSMUSG000002553,,432,912,807,1397,1043,1104,403,878
ENSMUSG000002554,,46,48,41,35,24,63,51,22
ENSMUSG000002555,,7,0,2,4,2,2,6,1
ENSMUSG000002556,,37,89,28,53,42,69,53,82
ENSMUSG000002557,,0,0,0,0,0,0,0,0
ENSMUSG000002558,,8,30,12,31,26,16,22,5
ENSMUSG000002559,,40,25,37,28,26,41,36,32
ENSMUSG000002560,,110,73,117,102,108,152,148,154
ENSMUSG000002561,,4,2,2,3,1,6,1,1
ENSMUSG000002562,,26,20,23,22,24,16,10,20
ENSMUSG000002563,,1,2,3,1,2,4,4,5
ENSMUSG000002564,,29,35,24,32,44,28,28,45
ENSMUSG000002565,,1,3,6,0,3,3,7,4
ENSMUSG000002566,,12,10,11,7,8,4,14,3
ENSMUSG000002567,,0,3,4,0,1,2,3,8
ENSMUSG000002568,,35,66,103,92,36,113,50,83
ENSMUSG000002569,,100,108,150,114,160,194,128,96
ENSMUSG000002570,,12,5,5,14,15,8,12,18
ENSMUSG000002571,,15,17,30,40,28,20,21,22
ENSMUSG000002572,,0,0,0,3,0,2,0,0
ENSMUSG000002573,,12,6,17,16,11,8,15,10
ENSMUSG000002574,,15,18,16,19,16,12,20,25
ENSMUSG000002575,,4833,5799,3391,3076,3671,4881,3557,3992
ENSMUSG000002576,,0,4,2,1,3,3,0,3
ENSMUSG000002577,,476,554,366,368,563,390,345,409
ENSMUSG000002578,,199,91,109,208,208,229,219,173
ENSMUSG000002579,,19,44,29,19,50,35,29,36
ENSMUSG000002580,,638,561,668,806,440,580,461,533
ENSMUSG000002581,,13,46,56,46,52,26,50,37
ENSMUSG000002582,,74,57,34,38,44,23,23,45
ENSMUSG000002583,,11,26,17,31,15,21,20,15
ENSMUSG000002584,,365,274,203,130,392,160,162,305
ENSMUSG000002585,,232,231,99,202,103,247,124,237
ENSMUSG000002586,,12,7,8,5,2,12,2,1
ENSMUSG000002587,,1,1,0,2,2,0,2,1
ENSMUSG000002588,,12,12,14,9,16,13,9,13
ENSMUSG000002589,,2,4,1,5,1,1,6,9
ENSMUSG000002590,,18,24,12,11,18,12,13,19
ENSMUSG000002591,,265,167,178,147,221,197,212,179
ENSMUSG000002592,,8,10,9,11,8,13,10,8
ENSMUSG000002593,,7,5,10,19,6,20,17,12
ENSMUSG000002594,,28,28,24,65,25,18,11,8
ENSMUSG000002595,,81,82,70,81,78,69,85,128
ENSMUSG000002596,,0,0,0,0,0,1,0,0
ENSMUSG000002597,,6,8,4,9,4,6,4,5
ENSMUSG000002598,,23,42,51,21,38,44,34,23
ENSMUSG000002599,,233,207,360,321,167,354,268,286
ENSMUSG000002600,,11,19,8,14,5,3,8,1
ENSMUSG000002601,,0,0,2,0,0,1,0,1
ENSMUSG000002602,,47,124,82,68,152,80,59,110
ENSMUSG000002603,,6,7,4,6,6,5,3,3
ENSMUSG000002604,,2,6,3,2,3,2,4,1
ENSMUSG000002605,,2,7,7,8,5,4,5,6
ENSMUSG000002606,,11,20,10,16,19,14,15,17
ENSMUSG000002607,,5,9,6,5,6,11,11,7
ENSMUSG000002608,,0,0,0,0,0,0,0,1
ENSMUSG000002609,,159,116,121,114,76,124,180,126
ENSMUSG000002610,,317,177,345,300,192,329,166,158
ENSMUSG000002611,,61,75,46,144,60,50,89,124
ENSMUSG000002612,,3,3,3,3,1,0,2,3
ENSMUSG000002613,,14,11,13,15,8,7,23,14
ENSMUSG000002614,,25,27,18,23,18,17,15,24
ENSMUSG000002615,,73,75,84,51,39,60,81,68
ENSMUSG000002616,,93,78,63,83,64,49,84,91
ENSMUSG000002617,,2,8,3,3,6,6,0,4
ENSMUSG000002618,,30,24,18,25,30,6,31,33
ENSMUSG000002619,,79,32,50,35,59,43,71,56
ENSMUSG000002620,,260,156,244,198,387,385,466,441
ENSMUSG000002621,,38,98,93,63,104,96,50,70
ENSMUSG000002622,,113,72,96,106,112,71,69,73
ENSMUSG000002623,,31,24,35,16,22,13,16,34
ENSMUSG000002624,,212,264,432,299,455,186,361,304
ENSMUSG000002625,,81,57,34,57,24,42,45,40
ENSMUSG000002626,,1,4,4,1,5,1,3,2
ENSMUSG000002627,,335,268,155,239,391,206,154,394
ENSMUSG000002628,,74,95,81,94,79,71,51,76
ENSMUSG000002629,,5,7,13,5,4,7,3,8
ENSMUSG000002630,,7,10,8,7,7,2,9,9
ENSMUSG000002631,,39,36,34,36,27,39,30,22
ENSMUSG000002632,,45,79,85,53,72,38,69,88
ENSMUSG000002633,,29,55,38,18,35,36,17,22
ENSMUSG000002634,,30,44,19,50,49,41,28,15
ENSMUSG000002635,,612,686,706,435,403,500,495,886
ENSMUSG000002636,,144,238,103,87,124,167,134,214
ENSMUSG000002637,,38,18,32,35,27,24,22,52
ENSMUSG000002638,,189,145,102,177,138,222,144,131
ENSMUSG000002639,,1,3,2,3,2,1,1,8
ENSMUSG000002640,,34,41,24,83,38,29,46,28
ENSMUSG000002641,,321,835,897,580,876,916,662,804
ENSMUSG000002642,,14,16,14,15,16,16,16,13
ENSMUSG000002643,,5,2,3,4,2,6,5,3
ENSMUSG000002644,,10,3,6,7,5,8,5,1
ENSMUSG000002645,,1,4,3,3,1,1,2,2
ENSMUSG000002646,,6,1,1,5,5,2,6,3
ENSMUSG000002647,,3,4,9,11,9,6,11,6
ENSMUSG000002648,,2,0,3,1,2,0,0,0
ENSMUSG000002649,,24,7,15,11,4,16,35,15
ENSMUSG000002650,,87,87,93,73,54,106,95,195
ENSMUSG000002651,,5,4,1,3,2,4,3,3
ENSMUSG000002652,,417,654,302,340,498,586,331,169
ENSMUSG000002653,,74,95,71,49,60,75,86,45
ENSMUSG000002654,,115,229,82,127,248,176,241,149
ENSMUSG000002655,,3,7,9,11,1,3,5,8
ENSMUSG000002656,,104,94,75,108,244,151,123,91
ENSMUSG000002657,,3,3,1,3,1,1,0,0
ENSMUSG000002658,,260,132,55,88,60,130,162,50
ENSMUSG000002659,,30,29,22,25,46,25,19,16
ENSMUSG000002660,,44,62,40,68,50,70,65,58
ENSMUSG000002661,,1,0,1,0,0,2,3,1
ENSMUSG000002662,,2,7,3,5,3,2,4,1
ENSMUSG000002663,,58,72,21,78,32,61,126,65
ENSMUSG000002664,,3,3,0,4,3,4,5,0
ENSMUSG000002665,,28,41,49,48,39,70,36,35
ENSMUSG000002666,,1,0,3,0,0,1,0,0
ENSMUSG000002667,,117,138,77,103,105,68,97,135
ENSMUSG000002668,,2,2,2,1,2,4,0,2
ENSMUSG000002669,,39,45,40,59,60,42,69,68
ENSMUSG000002670,,44,81,43,41,36,60,60,59
ENSMUSG000002671,,5,8,6,8,3,4,1,1
ENSMUSG000002672,,112,46,81,50,34,49,53,42
ENSMUSG000002673,,35,23,34,38,39,20,28,53
ENSMUSG000002674,,12,5,11,4,6,5,4,12
ENSMUSG000002675,,3,2,5,2,3,3,3,3
ENSMUSG000002676,,0,0,0,0,0,0,0,2
ENSMUSG000002677,,48,45,26,67,42,51,79,36
ENSMUSG000002678,,1,0,0,3,1,3,1,2
ENSMUSG000002679,,29,22,20,40,27,18,25,13
ENSMUSG000002680,,13,5,11,14,11,10,10,17
ENSMUSG000002681,,62,33,69,88,44,98,54,147
ENSMUSG000002682,,14,6,11,9,15,6,6,12
ENSMUSG000002683,,9,11,10,11,8,7,1,12
ENSMUSG000002684,,86,85,88,83,80,83,64,92
ENSMUSG000002685,,69,65,23,29,63,47,35,24
ENSMUSG000002686,,32,31,25,32,29,19,45,46
ENSMUSG000002687,,28,66,57,59,121,59,74,32
ENSMUSG000002688,,1,1,4,1,0,0,1,1
ENSMUSG000002689,,75,81,104,42,68,82,76,117
ENSMUSG000002690,,44,61,60,35,71,87,107,58
ENSMUSG000002691,,3,5,3,2,5,1,1,0
ENSMUSG000002692,,16,9,10,7,7,13,15,3
ENSMUSG000002693,,19,16,14,23,17,9,25,4
ENSMUSG000002694,,18,13,15,15,7,14,12,18
ENSMUSG000002695,,48,39,29,48,67,34,50,23
ENSMUSG000002696,,354,289,314,251,285,268,261,251
ENSMUSG000002697,,147,168,156,104,97,143,235,133
ENSMUSG000002698,,2,1,2,3,2,3,1,0
ENSMUSG000002699,,77,69,54,78,77,80,88,62
ENSMUSG000002700,,385,97,171,198,267,424,203,194
ENSMUSG000002701,,28,38,30,33,66,46,29,64
ENSMUSG000002702,,129,145,151,145,202,240,196,173
ENSMUSG000002703,,596,1825,992,1418,1164,978,1442,1496
ENSMUSG000002704,,159,153,156,180,150,142,150,107
ENSMUSG000002705,,57,11,22,40,38,36,18,33
ENSMUSG000002706,,252,189,164,168,193,179,178,105
ENSMUSG000002707,,34,20,17,21,34,14,23,36
ENSMUSG000002708,,11,25,12,21,17,17,23,14
ENSMUSG000002709,,5,12,4,7,16,4,6,14
ENSMUSG000002710,,300,369,533,743,539,413,387,324
ENSMUSG000002711,,4,4,3,0,2,2,3,4
ENSMUSG000002712,,560,447,497,666,372,363,448,555
ENSMUSG000002713,,66,77,28,46,52,34,63,71
ENSMUSG000002714,,3,2,2,3,4,4,1,1
ENSMUSG000002715,,114,44,74,64,46,20,55,17
ENSMUSG000002716,,0,0,2,0,0,0,1,0
ENSMUSG000002717,,80,52,54,80,60,57,59,37
ENSMUSG000002718,,116,142,135,93,107,95,115,102
ENSMUSG000002719,,9,7,3,6,6,11,6,4
ENSMUSG000002720,,24,35,27,16,28,27,24,25
ENSMUSG000002721,,983,983,770,859,957,821,466,1172
ENSMUSG000002722,,4,10,9,4,11,6,10,17
ENSMUSG000002723,,2,3,1,4,2,2,7,3
ENSMUSG000002724,,549,334,564,304,617,347,381,338
ENSMUSG000002725,,801,593,605,801,1109,1024,727,1546
ENSMUSG000002726,,20,12,23,6,20,29,13,11
ENSMUSG000002727,,115,188,273,144,120,201,248,224
ENSMUSG000002728,,303,181,258,238,357,278,253,246
ENSMUSG000002729,,6,3,3,1,5,6,7,0
ENSMUSG000002730,,8,16,8,5,8,2,5,7
ENSMUSG000002731,,281,317,294,184,282,208,171,230
ENSMUSG000002732,,475,408,636,568,262,1079,425,529
ENSMUSG000002733,,40,50,48,65,74,38,69,81
ENSMUSG000002734,,7,5,2,10,3,0,1,5
ENSMUSG000002735,,1331,737,835,1441,1157,1930,855,978
ENSMUSG000002736,,5,9,6,9,0,7,9,5
ENSMUSG000002737,,5,12,17,4,4,14,6,6
ENSMUSG000002738,,46,29,35,28,61,28,18,42
ENSMUSG000002739,,341,409,409,227,260,452,605,159
ENSMUSG000002740,,167,86,110,66,74,151,98,138
ENSMUSG000002741,,36,32,33,65,28,50,63,21
ENSMUSG000002742,,36,40,32,54,55,59,59,33
ENSMUSG000002743,,12,21,20,36,27,34,31,18
ENSMUSG000002744,,70,65,39,74,76,51,66,40
ENSMUSG000002745,,0,0,0,0,0,0,0,0
ENSMUSG000002746,,9,14,6,6,10,13,14,9
ENSMUSG000002747,,24,58,23,20,37,31,33,25
ENSMUSG000002748,,1,7,1,2,0,1,0,2
ENSMUSG000002749,,33,44,40,31,43,35,50,40
ENSMUSG000002750,,10,5,19,20,21,10,20,15
ENSMUSG000002751,,787,761,502,675,898,522,512,1260
ENSMUSG000002752,,707,659,388,607,439,485,457,272
ENSMUSG000002753,,6,5,8,4,9,11,3,8
ENSMUSG000002754,,19,8,16,13,14,19,16,9
ENSMUSG000002755,,14,17,30,15,14,15,11,16
ENSMUSG000002756,,10,12,9,14,6,13,1,10
ENSMUSG000002757,,34,19,42,28,23,34,30,23
ENSMUSG000002758,,3,9,2,4,6,3,2,1
ENSMUSG000002759,,3,2,4,2,0,1,5,0
ENSMUSG000002760,,103,54,36,62,79,74,68,50
ENSMUSG000002761,,113,65,98,89,43,39,67,72
ENSMUSG000002762,,10,1,2,3,4,5,5,4
ENSMUSG000002763,,50,114,108,85,168,152,122,112
ENSMUSG000002764,,5,2,4,10,7,3,9,3
ENSMUSG000002765,,45,38,40,45,48,11,50,30
ENSMUSG000002766,,74,186,146,42,56,75,95,85
ENSMUSG000002767,,27,12,12,20,16,20,9,14
ENSMUSG000002768,,42,26,35,62,62,38,42,32
ENSMUSG000002769,,6,7,3,3,6,13,8,12
ENSMUSG000002770,,12,11,11,16,19,17,20,11
ENSMUSG000002771,,10,19,15,12,14,3,16,17
ENSMUSG000002772,,2,3,2,4,2,3,6,5
ENSMUSG000002773,,15,9,15,15,29,21,16,16
ENSMUSG000002774,,0,2,1,1,0,0,0,1
ENSMUSG000002775,,3,8,11,9,6,5,8,4
ENSMUSG000002776,,14,8,11,4,5,8,10,10
ENSMUSG000002777,,15,9,9,11,22,7,8,17
ENSMUSG000002778,,11,11,19,20,14,20,15,19
ENSMUSG000002779,,8,16,32,20,18,15,15,12
ENSMUSG000002780,,47,55,57,46,43,36,72,45
ENSMUSG000002781,,131,70,179,141,87,107,144,160
ENSMUSG000002782,,9,4,3,9,8,13,5,2
ENSMUSG000002783,,1,5,0,4,3,1,1,1
ENSMUSG000002784,,0,2,3,2,1,0,3,7
ENSMUSG000002785,,12,6,7,7,7,8,10,16
ENSMUSG000002786,,11,17,7,11,8,9,6,13
ENSMUSG000002787,,3,12,5,7,4,10,3,6
ENSMUSG000002788,,0,3,0,1,0,0,2,1
ENSMUSG000002789,,3,11,5,4,8,3,6,9
ENSMUSG000002790,,23,38,26,15,35,23,23,33
ENSMUSG000002791,,43,38,103,89,88,82,43,44
ENSMUSG000002792,,5,5,3,1,8,3,4,3
ENSMUSG000002793,,9,10,4,6,8,4,20,18
ENSMUSG000002794,,2,6,6,3,0,4,5,1
ENSMUSG000002795,,24,24,15,22,32,21,13,15
ENSMUSG000002796,,3,3,4,3,8,1,0,2
ENSMUSG000002797,,49,53,51,34,46,86,45,56
ENSMUSG000002798,,0,1,0,2,0,0,0,1
ENSMUSG000002799,,8,13,13,11,2,6,12,8
ENSMUSG000002800,,38,32,24,36,51,42,48,41
ENSMUSG000002801,,24,32,27,51,26,30,20,50
ENSMUSG000002802,,3691,4270,4343,3493,5636,3229,4452,1742
ENSMUSG000002803,,82,20,42,39,46,29,26,46
ENSMUSG000002804,,3,1,5,1,1,0,3,2
ENSMUSG000002805,,18,21,12,12,8,14,16,16
ENSMUSG000002806,,0,2,1,1,1,0,1,0
ENSMUSG000002807,,11,21,7,21,14,25,12,13
ENSMUSG000002808,,4,4,3,3,6,3,5,6
ENSMUSG000002809,,152,150,49,87,202,119,162,206
ENSMUSG000002810,,3,3,12,3,10,2,5,7
ENSMUSG000002811,,23,10,19,20,21,16,14,17
ENSMUSG000002812,,4,5,10,8,11,3,9,5
ENSMUSG000002813,,459,658,497,585,319,675,631,594
ENSMUSG000002814,,8,11,9,8,21,14,15,3
ENSMUSG000002815,,899,1099,865,546,576,542,786,790
ENSMUSG000002816,,72,124,118,47,78,84,64,133
ENSMUSG000002817,,22,46,74,65,39,38,103,46
ENSMUSG000002818,,46,28,58,43,19,44,25,34
ENSMUSG000002819,,33,46,80,87,17,41,29,45
ENSMUSG000002820,,0,0,0,0,1,0,0,0
ENSMUSG000002821,,11,8,17,10,10,13,7,8
ENSMUSG000002822,,104,139,85,102,113,124,111,127
ENSMUSG000002823,,22,24,21,27,22,22,14,13
ENSMUSG000002824,,0,2,1,2,2,0,1,3
ENSMUSG000002825,,18,17,20,12,20,18,10,18
ENSMUSG000002826,,298,469,356,634,332,712,554,504
ENSMUSG000002827,,272,290,258,218,139,280,185,226
ENSMUSG000002828,,23,8,17,22,7,39,10,20
ENSMUSG000002829,,185,221,192,95,92,252,114,72
ENSMUSG000002830,,6,11,8,19,10,9,12,5
ENSMUSG000002831,,1,0,0,1,1,0,1,1
ENSMUSG000002832,,3,1,2,3,2,1,4,2
ENSMUSG000002833,,587,336,332,462,725,347,561,498
ENSMUSG000002834,,9,12,9,8,10,9,13,10
ENSMUSG000002835,,1,8,18,11,10,10,7,12
ENSMUSG000002836,,9,21,11,11,8,8,13,13
ENSMUSG000002837,,985,895,1229,1095,924,613,935,918
ENSMUSG000002838,,426,448,737,541,359,534,390,375
ENSMUSG000002839,,1678,842,1856,1791,2428,980,1990,1512
ENSMUSG000002840,,13,6,15,12,19,16,28,13
ENSMUSG000002841,,50,29,35,44,24,50,55,42
ENSMUSG000002842,,0,1,0,0,1,1,3,0
ENSMUSG000002843,,509,288,721,254,209,428,274,494
ENSMUSG000002844,,0,1,2,2,1,0,3,5
ENSMUSG000002845,,22,48,35,38,35,44,31,36
ENSMUSG000002846,,3,1,1,9,0,6,4,3
ENSMUSG000002847,,3,14,5,8,1,3,3,6
ENSMUSG000002848,,4,3,2,2,3,7,5,1
ENSMUSG000002849,,9,0,4,3,5,6,5,2
ENSMUSG000002850,,7,9,6,13,8,7,4,7
ENSMUSG000002851,,3,4,7,6,1,15,5,2
ENSMUSG000002852,,122,81,164,125,123,106,113,123
ENSMUSG000002853,,3,1,2,4,2,6,3,5
ENSMUSG000002854,,16,37,28,26,52,53,29,34
ENSMUSG000002855,,136,209,234,194,334,274,308,189
ENSMUSG000002856,,8,9,8,11,3,14,12,8
ENSMUSG000002857,,8,3,3,1,7,3,4,8
ENSMUSG000002858,,6,7,13,19,12,9,13,26
ENSMUSG000002859,,230,246,219,269,300,101,127,194
ENSMUSG000002860,,17,32,27,23,16,27,10,21
ENSMUSG000002861,,12,6,6,9,16,8,3,9
ENSMUSG000002862,,55,57,30,41,48,35,75,19
ENSMUSG000002863,,2,1,4,3,2,3,1,1
ENSMUSG000002864,,77,29,93,115,69,28,55,70
ENSMUSG000002865,,23,39,58,41,31,28,33,58
ENSMUSG000002866,,10,7,15,18,5,12,16,9
ENSMUSG000002867,,7,1,6,1,9,4,3,2
ENSMUSG000002868,,10,2,2,8,2,2,4,3
ENSMUSG000002869,,55,47,41,54,40,56,109,95
ENSMUSG000002870,,262,215,275,261,200,288,269,128
ENSMUSG000002871,,6,4,4,2,8,7,9,4
ENSMUSG000002872,,40,83,50,32,52,74,37,31
ENSMUSG000002873,,0,1,0,0,0,0,0,1
ENSMUSG000002874,,8,3,3,5,3,11,7,11
ENSMUSG000002875,,14,13,16,20,27,13,21,18
ENSMUSG000002876,,3,4,1,2,2,1,3,2
ENSMUSG000002877,,2,1,6,2,2,3,1,4
ENSMUSG000002878,,5,3,5,3,2,7,6,1
ENSMUSG000002879,,49,50,47,27,49,75,39,45
ENSMUSG000002880,,14,20,11,7,10,12,8,5
ENSMUSG000002881,,0,0,0,0,0,0,1,0
ENSMUSG000002882,,2,0,0,0,1,2,0,0
ENSMUSG000002883,,7,9,4,5,11,12,10,3
ENSMUSG000002884,,38,49,37,60,44,30,75,68
ENSMUSG000002885,,0,0,0,0,0,0,0,0
ENSMUSG000002886,,10,12,10,8,10,7,9,4
ENSMUSG000002887,,5,4,5,4,2,8,2,6
ENSMUSG000002888,,314,400,291,290,355,521,400,248
ENSMUSG000002889,,14,16,3,6,10,5,5,9
ENSMUSG000002890,,19,24,45,60,57,30,18,70
ENSMUSG000002891,,39,21,19,9,17,33,42,23
ENSMUSG000002892,,1,0,1,0,1,0,2,0
ENSMUSG000002893,,80,92,87,54,62,54,57,103
ENSMUSG000002894,,22,28,12,50,30,28,14,20
ENSMUSG000002895,,69,84,61,94,43,65,43,74
ENSMUSG000002896,,39286,61431,63657,68720,36046,44458,39568,56346
ENSMUSG000002897,,1,0,1,0,0,0,0,0
ENSMUSG000002898,,682,724,423,608,622,847,768,657
ENSMUSG000002899,,10,17,8,11,9,25,16,22
ENSMUSG000002900,,23,53,58,26,45,21,40,29
ENSMUSG000002901,,28,17,11,14,18,14,11,5
ENSMUSG000002902,,14,9,2,11,6,6,8,2
ENSMUSG000002903,,2,5,3,4,8,11,6,2
ENSMUSG000002904,,32,35,31,31,34,40,39,26
ENSMUSG000002905,,1,0,1,3,0,0,0,0
ENSMUSG000002906,,128,91,97,121,69,76,93,52
ENSMUSG000002907,,8,5,17,6,10,8,4,10
ENSMUSG000002908,,3,3,0,6,1,3,3,1
ENSMUSG000002909,,11,8,9,8,7,8,10,15
ENSMUSG000002910,,205,231,293,199,280,368,330,220
ENSMUSG000002911,,3,3,11,3,9,6,6,8
ENSMUSG000002912,,34,39,21,37,19,19,39,60
ENSMUSG000002913,,7,2,7,5,2,4,7,6
ENSMUSG000002914,,80,123,41,86,79,60,108,102
ENSMUSG000002915,,43,51,48,72,28,128,67,43
ENSMUSG000002916,,804,837,819,553,704,649,812,1075
ENSMUSG000002917,,16,11,14,25,11,16,9,20
ENSMUSG000002918,,43,101,53,79,60,62,75,106
ENSMUSG000002919,,27,22,25,29,17,27,26,26
ENSMUSG000002920,,162,322,283,254,330,277,276,288
ENSMUSG000002921,,2,5,5,4,4,4,1,3
ENSMUSG000002922,,113,72,85,118,70,43,75,96
ENSMUSG000002923,,21,30,19,12,7,14,19,8
ENSMUSG000002924,,18,15,27,10,14,24,30,38
ENSMUSG000002925,,10,47,27,16,33,25,30,18
ENSMUSG000002926,,25,15,65,26,22,24,30,47
ENSMUSG000002927,,6,20,18,15,30,32,6,12
ENSMUSG000002928,,23,49,25,25,9,35,32,25
ENSMUSG000002929,,1133,503,570,394,419,311,657,500
ENSMUSG000002930,,84,132,174,98,170,228,150,119
ENSMUSG000002931,,148,121,151,117,80,170,157,129
ENSMUSG000002932,,6,6,17,15,3,17,11,4
ENSMUSG000002933,,4,2,1,5,2,9,3,6
ENSMUSG000002934,,96,232,156,214,57,99,171,135
ENSMUSG000002935,,136,77,80,123,160,97,71,123
ENSMUSG000002936,,305,379,377,337,355,502,282,191
ENSMUSG000002937,,7,5,6,5,7,4,6,1
ENSMUSG000002938,,20,3,15,11,4,19,11,15
ENSMUSG000002939,,1,0,1,3,1,0,0,2
ENSMUSG000002940,,17,4,8,11,9,12,11,9
ENSMUSG000002941,,268,162,145,158,109,185,111,187
ENSMUSG000002942,,12,7,9,5,15,7,7,12
ENSMUSG000002943,,72,75,50,96,45,77,88,96
ENSMUSG000002944,,13,15,18,11,22,19,12,10
