gene_id,gene_name,Control_1,Control_2,Control_3,Control_4,Treat_1,Treat_2,Treat_3,Treat_4
ENSG000002742,,36,40,32,54,55,59,59,33
ENSG000002743,,12,21,20,36,27,34,31,18
ENSG000002744,,70,65,39,74,76,51,66,40
ENSG000002745,,0,0,0,0,0,0,0,0
ENSG000002746,,9,14,6,6,10,13,14,9
ENSG000002747,,24,58,23,20,37,31,33,25
ENSG000002748,,1,7,1,2,0,1,0,2
ENSG000002749,,33,44,40,31,43,35,50,40
ENSG000002750,,10,5,19,20,21,10,20,15
ENSG000002751,,787,761,502,675,898,522,512,1260
ENSG000002752,,707,659,388,607,439,485,457,272
ENSG000002753,,6,5,8,4,9,11,3,8
ENSG000002754,,19,8,16,13,14,19,16,9
ENSG000002755,,14,17,30,15,14,15,11,16
ENSG000002756,,10,12,9,14,6,13,1,10
ENSG000002757,,34,19,42,28,23,34,30,23
ENSG000002758,,3,9,2,4,6,3,2,1
ENSG000002759,,3,2,4,2,0,1,5,0
ENSG000002760,,103,54,36,62,79,74,68,50
ENSG000002761,,113,65,98,89,43,39,67,72
ENSG000002762,,10,1,2,3,4,5,5,4
ENSG000002763,,50,114,108,85,168,152,122,112
ENSG000002764,,5,2,4,10,7,3,9,3
ENSG000002765,,45,38,40,45,48,11,50,30
ENSG000002766,,74,186,146,42,56,75,95,85
ENSG000002767,,27,12,12,20,16,20,9,14
ENSG000002768,,42,26,35,62,62,38,42,32
ENSG000002769,,6,7,3,3,6,13,8,12
ENSG000002770,,12,11,11,16,19,17,20,11
ENSG000002771,,10,19,15,12,14,3,16,17
ENSG000002772,,2,3,2,4,2,3,6,5
ENSG000002773,,15,9,15,15,29,21,16,16
ENSG000002774,,0,2,1,1,0,0,0,1
ENSG000002775,,3,8,11,9,6,5,8,4
ENSG000002776,,14,8,11,4,5,8,10,10
ENSG000002777,,15,9,9,11,22,7,8,17
ENSG000002778,,11,11,19,20,14,20,15,19
ENSG000002779,,8,16,32,20,18,15,15,12
ENSG000002780,,47,55,57,46,43,36,72,45
ENSG000002781,,131,70,179,141,87,107,144,160
ENSG000002782,,9,4,3,9,8,13,5,2
ENSG000002783,,1,5,0,4,3,1,1,1
ENSG000002784,,0,2,3,2,1,0,3,7
ENSG000002785,,12,6,7,7,7,8,10,16
ENSG000002786,,11,17,7,11,8,9,6,13
ENSG000002787,,3,12,5,7,4,10,3,6
ENSG000002788,,0,3,0,1,0,0,2,1
ENSG000002789,,3,11,5,4,8,3,6,9
ENSG000002790,,23,38,26,15,35,23,23,33
ENSG000002791,,43,38,103,89,88,82,43,44
ENSG000002792,,5,5,3,1,8,3,4,3
ENSG000002793,,9,10,4,6,8,4,20,18
ENSG000002794,,2,6,6,3,0,4,5,1
ENSG000002795,,24,24,15,22,32,21,13,15
ENSG000002796,,3,3,4,3,8,1,0,2
ENSG000002797,,49,53,51,34,46,86,45,56
ENSG000002798,,0,1,0,2,0,0,0,1
ENSG000002799,,8,13,13,11,2,6,12,8
ENSG000002800,,38,32,24,36,51,42,48,41
ENSG000002801,,24,32,27,51,26,30,20,50
ENSG000002802,,3691,4270,4343,3493,5636,3229,4452,1742
ENSG000002803,,82,20,42,39,46,29,26,46
ENSG000002804,,3,1,5,1,1,0,3,2
ENSG000002805,,18,21,12,12,8,14,16,16
ENSG000002806,,0,2,1,1,1,0,1,0
ENSG000002807,,11,21,7,21,14,25,12,13
ENSG000002808,,4,4,3,3,6,3,5,6
ENSG000002809,,152,150,49,87,202,119,162,206
ENSG000002810,,3,3,12,3,10,2,5,7
ENSG000002811,,23,10,19,20,21,16,14,17
ENSG000002812,,4,5,10,8,11,3,9,5
ENSG000002813,,459,658,497,585,319,675,631,594
ENSG000002814,,8,11,9,8,21,14,15,3
ENSG000002815,,899,1099,865,546,576,542,786,790
ENSG000002816,,72,124,118,47,78,84,64,133
ENSG000002817,,22,46,74,65,39,38,103,46
ENSG000002818,,46,28,58,43,19,44,25,34
ENSG000002819,,33,46,80,87,17,41,29,45
ENSG000002820,,0,0,0,0,1,0,0,0
ENSG000002821,,11,8,17,10,10,13,7,8
ENSG000002822,,104,139,85,102,113,124,111,127
ENSG000002823,,22,24,21,27,22,22,14,13
ENSG000002824,,0,2,1,2,2,0,1,3
ENSG000002825,,18,17,20,12,20,18,10,18
ENSG000002826,,298,469,356,634,332,712,554,504
ENSG000002827,,272,290,258,218,139,280,185,226
ENSG000002828,,23,8,17,22,7,39,10,20
ENSG000002829,,185,221,192,95,92,252,114,72
ENSG000002830,,6,11,8,19,10,9,12,5
ENSG000002831,,1,0,0,1,1,0,1,1
ENSG000002832,,3,1,2,3,2,1,4,2
ENSG000002833,,587,336,332,462,725,347,561,498
ENSG000002834,,9,12,9,8,10,9,13,10
ENSG000002835,,1,8,18,11,10,10,7,12
ENSG000002836,,9,21,11,11,8,8,13,13
ENSG000002837,,985,895,1229,1095,924,613,935,918
ENSG000002838,,426,448,737,541,359,534,390,375
ENSG000002839,,1678,842,1856,1791,2428,980,1990,1512
ENSG000002840,,13,6,15,12,19,16,28,13
ENSG000002841,,50,29,35,44,24,50,55,42
ENSG000002842,,0,1,0,0,1,1,3,0
ENSG000002843,,509,288,721,254,209,428,274,494
ENSG000002844,,0,1,2,2,1,0,3,5
ENSG000002845,,22,48,35,38,35,44,31,36
ENSG000002846,,3,1,1,9,0,6,4,3
ENSG000002847,,3,14,5,8,1,3,3,6
ENSG000002848,,4,3,2,2,3,7,5,1
ENSG000002849,,9,0,4,3,5,6,5,2
ENSG000002850,,7,9,6,13,8,7,4,7
ENSG000002851,,3,4,7,6,1,15,5,2
ENSG000002852,,122,81,164,125,123,106,113,123
ENSG000002853,,3,1,2,4,2,6,3,5
ENSG000002854,,16,37,28,26,52,53,29,34
ENSG000002855,,136,209,234,194,334,274,308,189
ENSG000002856,,8,9,8,11,3,14,12,8
ENSG000002857,,8,3,3,1,7,3,4,8
ENSG000002858,,6,7,13,19,12,9,13,26
ENSG000002859,,230,246,219,269,300,101,127,194
ENSG000002860,,17,32,27,23,16,27,10,21
ENSG000002861,,12,6,6,9,16,8,3,9
ENSG000002862,,55,57,30,41,48,35,75,19
ENSG000002863,,2,1,4,3,2,3,1,1
ENSG000002864,,77,29,93,115,69,28,55,70
ENSG000002865,,23,39,58,41,31,28,33,58
ENSG000002866,,10,7,15,18,5,12,16,9
ENSG000002867,,7,1,6,1,9,4,3,2
ENSG000002868,,10,2,2,8,2,2,4,3
ENSG000002869,,55,47,41,54,40,56,109,95
ENSG000002870,,262,215,275,261,200,288,269,128
ENSG000002871,,6,4,4,2,8,7,9,4
ENSG000002872,,40,83,50,32,52,74,37,31
ENSG000002873,,0,1,0,0,0,0,0,1
ENSG000002874,,8,3,3,5,3,11,7,11
ENSG000002875,,14,13,16,20,27,13,21,18
ENSG000002876,,3,4,1,2,2,1,3,2
ENSG000002877,,2,1,6,2,2,3,1,4
ENSG000002878,,5,3,5,3,2,7,6,1
ENSG000002879,,49,50,47,27,49,75,39,45
ENSG000002880,,14,20,11,7,10,12,8,5
ENSG000002881,,0,0,0,0,0,0,1,0
ENSG000002882,,2,0,0,0,1,2,0,0
ENSG000002883,,7,9,4,5,11,12,10,3
ENSG000002884,,38,49,37,60,44,30,75,68
ENSG000002885,,0,0,0,0,0,0,0,0
ENSG000002886,,10,12,10,8,10,7,9,4
ENSG000002887,,5,4,5,4,2,8,2,6
ENSG000002888,,314,400,291,290,355,521,400,248
ENSG000002889,,14,16,3,6,10,5,5,9
ENSG000002890,,19,24,45,60,57,30,18,70
ENSG000002891,,39,21,19,9,17,33,42,23
ENSG000002892,,1,0,1,0,1,0,2,0
ENSG000002893,,80,92,87,54,62,54,57,103
ENSG000002894,,22,28,12,50,30,28,14,20
ENSG000002895,,69,84,61,94,43,65,43,74
ENSG000002896,,39286,61431,63657,68720,36046,44458,39568,56346
ENSG000002897,,1,0,1,0,0,0,0,0
ENSG000002898,,682,724,423,608,622,847,768,657
ENSG000002899,,10,17,8,11,9,25,16,22
ENSG000002900,,23,53,58,26,45,21,40,29
ENSG000002901,,28,17,11,14,18,14,11,5
ENSG000002902,,14,9,2,11,6,6,8,2
ENSG000002903,,2,5,3,4,8,11,6,2
ENSG000002904,,32,35,31,31,34,40,39,26
ENSG000002905,,1,0,1,3,0,0,0,0
ENSG000002906,,128,91,97,121,69,76,93,52
ENSG000002907,,8,5,17,6,10,8,4,10
ENSG000002908,,3,3,0,6,1,3,3,1
ENSG000002909,,11,8,9,8,7,8,10,15
ENSG000002910,,205,231,293,199,280,368,330,220
ENSG000002911,,3,3,11,3,9,6,6,8
ENSG000002912,,34,39,21,37,19,19,39,60
ENSG000002913,,7,2,7,5,2,4,7,6
ENSG000002914,,80,123,41,86,79,60,108,102
ENSG000002915,,43,51,48,72,28,128,67,43
ENSG000002916,,804,837,819,553,704,649,812,1075
ENSG000002917,,16,11,14,25,11,16,9,20
ENSG000002918,,43,101,53,79,60,62,75,106
ENSG000002919,,27,22,25,29,17,27,26,26
ENSG000002920,,162,322,283,254,330,277,276,288
ENSG000002921,,2,5,5,4,4,4,1,3
ENSG000002922,,113,72,85,118,70,43,75,96
ENSG000002923,,21,30,19,12,7,14,19,8
ENSG000002924,,18,15,27,10,14,24,30,38
ENSG000002925,,10,47,27,16,33,25,30,18
ENSG000002926,,25,15,65,26,22,24,30,47
ENSG000002927,,6,20,18,15,30,32,6,12
ENSG000002928,,23,49,25,25,9,35,32,25
ENSG000002929,,1133,503,570,394,419,311,657,500
ENSG000002930,,84,132,174,98,170,228,150,119
ENSG000002931,,148,121,151,117,80,170,157,129
ENSG000002932,,6,6,17,15,3,17,11,4
ENSG000002933,,4,2,1,5,2,9,3,6
ENSG000002934,,96,232,156,214,57,99,171,135
ENSG000002935,,136,77,80,123,160,97,71,123
ENSG000002936,,305,379,377,337,355,502,282,191
ENSG000002937,,7,5,6,5,7,4,6,1
ENSG000002938,,20,3,15,11,4,19,11,15
ENSG000002939,,1,0,1,3,1,0,0,2
ENSG000002940,,17,4,8,11,9,12,11,9
ENSG000002941,,268,162,145,158,109,185,111,187
ENSG000002942,,12,7,9,5,15,7,7,12
ENSG000002943,,72,75,50,96,45,77,88,96
ENSG000002944,,13,15,18,11,22,19,12,10
ENSG000002945,,48,36,30,51,34,57,30,28
ENSG000002946,,2,4,1,0,2,0,0,1
ENSG000002947,,25,18,21,21,26,39,9,15
ENSG000002948,,0,0,0,0,0,0,0,1
ENSG000002949,,19,24,11,8,11,11,7,14
ENSG000002950,,3,0,2,2,1,0,1,0
ENSG000002951,,403,275,187,286,175,409,328,217
ENSG000002952,,67,140,116,56,68,117,82,62
ENSG000002953,,37,21,32,62,21,49,26,38
ENSG000002954,,373,412,372,362,582,433,402,703
ENSG000002955,,0,3,6,4,1,4,4,2
ENSG000002956,,254,480,552,438,798,350,352,870
ENSG000002957,,75,144,93,82,170,134,117,135
ENSG000002958,,19,11,26,10,14,22,9,9
ENSG000002959,,197,89,259,129,262,155,291,234
ENSG000002960,,2,1,3,0,0,1,2,2
ENSG000002961,,5,3,8,5,3,3,11,0
ENSG000002962,,2,0,2,5,5,8,5,10
ENSG000002963,,7,6,3,9,8,5,1,5
ENSG000002964,,3,1,1,1,4,2,2,0
ENSG000002965,,186,313,231,317,191,275,186,444
ENSG000002966,,15,22,12,15,22,10,8,13
ENSG000002967,,32,13,33,54,25,43,50,42
ENSG000002968,,4,9,6,9,4,1,4,6
ENSG000002969,,0,0,0,0,1,0,0,0
ENSG000002970,,30,54,36,30,59,36,28,33
ENSG000002971,,1,0,0,1,1,1,1,0
ENSG000002972,,16,14,21,26,38,11,24,10
ENSG000002973,,4,0,1,3,0,1,1,2
ENSG000002974,,1662,1459,867,1288,902,1064,1424,1113
ENSG000002975,,130,97,132,118,68,176,126,126
ENSG000002976,,42,30,17,14,39,22,21,35
ENSG000002977,,318,179,429,170,204,156,181,218
ENSG000002978,,3,6,8,3,3,2,4,9
ENSG000002979,,86,56,52,49,57,75,84,72
ENSG000002980,,37,26,15,45,41,25,11,29
ENSG000002981,,32,18,37,25,35,20,50,21
ENSG000002982,,427,190,255,252,306,313,177,139
ENSG000002983,,70,93,77,82,74,136,90,88
ENSG000002984,,37,46,30,28,68,27,47,32
ENSG000002985,,0,3,2,0,3,1,0,1
ENSG000002986,,0,4,2,2,1,2,0,2
ENSG000002987,,16,18,7,12,21,18,10,12
ENSG000002988,,23,30,18,18,23,38,20,31
ENSG000002989,,0,2,3,2,0,1,3,1
ENSG000002990,,2295,3153,2904,2242,710,1989,2099,2834
ENSG000002991,,375,750,919,383,392,387,343,747
ENSG000002992,,100,64,106,81,63,41,70,58
ENSG000002993,,22,38,32,34,30,30,30,36
ENSG000002994,,17,15,17,8,16,13,12,18
ENSG000002995,,8,2,3,2,0,2,4,2
ENSG000002996,,21,18,23,14,18,15,14,30
ENSG000002997,,32,26,37,14,41,38,21,38
ENSG000002998,,1,0,2,1,7,1,0,2
ENSG000002999,,51,13,44,34,46,44,39,54
ENSG000003000,,9,15,16,19,10,20,15,27
